persona,question,average_score,uncertainty,relative_score
22,1,3.6,0.5163977794943223,1.4
22,2,4.3,0.48304589153964794,0.7000000000000002
22,3,1.9,0.7378647873726218,0.3999999999999999
22,4,3.5,0.5270462766947299,2.4
22,5,1.9,0.31622776601683794,0.19999999999999996
22,6,5.0,0.0,0.0
22,7,5.0,0.0,0.0
22,8,4.0,0.0,1.2000000000000002
22,9,2.6,0.5163977794943223,1.4000000000000001
22,10,2.3,0.48304589153964794,0.19999999999999973
22,11,4.6,0.5163977794943222,0.40000000000000036
22,12,5.0,0.0,0.0
22,13,4.0,0.0,0.8999999999999999
22,14,4.0,0.0,0.7999999999999998
22,15,1.5,0.5270462766947299,1.5
22,16,4.0,0.0,0.20000000000000018
22,17,5.0,0.0,0.0
22,18,4.0,0.0,2.7
22,19,5.0,0.0,1.0
22,20,1.9,0.31622776601683794,1.4
22,21,5.0,0.0,0.20000000000000018
22,22,4.2,0.4216370213557839,0.7999999999999998
22,23,4.0,0.0,1.6
22,24,1.9,0.7378647873726218,0.09999999999999987
22,25,1.6,0.5163977794943223,1.6
22,26,1.9,0.31622776601683794,1.7999999999999998
22,27,3.9,0.31622776601683794,0.3999999999999999
22,28,4.0,0.0,2.1
22,29,3.2,1.0327955589886446,0.10000000000000009
22,30,4.0,0.0,0.10000000000000009
23,1,4.6,0.5163977794943222,0.40000000000000036
23,2,5.0,0.0,0.0
23,3,2.2,0.4216370213557839,0.7000000000000002
23,4,2.0,0.0,0.8999999999999999
23,5,3.3,0.48304589153964794,1.5999999999999999
23,6,4.7,0.48304589153964794,0.2999999999999998
23,7,4.8,0.4216370213557839,0.20000000000000018
23,8,3.2,0.4216370213557839,0.40000000000000036
23,9,2.0,0.4714045207910317,0.8
23,10,2.5,0.5270462766947299,0.3999999999999999
23,11,4.8,0.4216370213557839,0.20000000000000018
23,12,5.0,0.0,0.0
23,13,3.8,0.4216370213557839,0.6999999999999997
23,14,3.9,0.31622776601683794,0.6999999999999997
23,15,0.9,0.31622776601683794,0.9
23,16,4.3,0.48304589153964794,0.09999999999999964
23,17,5.0,0.0,0.0
23,18,3.0,0.0,1.7
23,19,4.0,0.0,0.0
23,20,2.0,0.0,1.5
23,21,5.0,0.0,0.20000000000000018
23,22,4.5,0.5270462766947299,0.5
23,23,3.0,0.816496580927726,0.6000000000000001
23,24,2.0,0.0,0.19999999999999996
23,25,0.3,0.4830458915396479,0.3
23,26,2.0,0.0,1.9
23,27,4.0,0.0,0.2999999999999998
23,28,2.1,0.31622776601683794,0.20000000000000018
23,29,2.0,0.0,1.1
23,30,3.7,0.48304589153964794,0.19999999999999973
24,1,4.1,0.31622776601683794,0.9000000000000004
24,2,5.0,0.0,0.0
24,3,4.0,0.0,2.5
24,4,3.9,0.31622776601683794,2.8
24,5,2.2,0.4216370213557839,0.5000000000000002
24,6,5.0,0.0,0.0
24,7,5.0,0.0,0.0
24,8,5.0,0.0,2.2
24,9,1.9,0.31622776601683794,0.7
24,10,3.2,0.4216370213557839,1.1
24,11,4.9,0.31622776601683794,0.09999999999999964
24,12,5.0,0.0,0.0
24,13,5.0,0.0,1.9
24,14,4.0,0.0,0.7999999999999998
24,15,3.1,0.5676462121975466,3.1
24,16,5.0,0.0,0.7999999999999998
24,17,5.0,0.0,0.0
24,18,4.4,0.5163977794943222,3.1000000000000005
24,19,4.6,0.5163977794943222,0.5999999999999996
24,20,2.0,0.0,1.5
24,21,5.0,0.0,0.20000000000000018
24,22,4.7,0.48304589153964794,0.2999999999999998
24,23,4.0,0.0,1.6
24,24,3.8,0.4216370213557839,1.9999999999999998
24,25,3.2,0.6324555320336759,3.2
24,26,2.0,0.0,1.9
24,27,4.0,0.0,0.2999999999999998
24,28,4.0,0.0,2.1
24,29,4.0,0.0,0.8999999999999999
24,30,2.0,0.0,1.9
25,1,1.8,0.42163702135578396,3.2
25,2,1.6,0.5163977794943223,3.4
25,3,3.4,0.6992058987801011,1.9
25,4,5.0,0.0,3.9
25,5,5.0,0.0,3.3
25,6,4.9,0.31622776601683794,0.09999999999999964
25,7,5.0,0.0,0.0
25,8,5.0,0.0,2.2
25,9,5.0,0.0,3.8
25,10,4.1,0.5676462121975466,1.9999999999999996
25,11,5.0,0.0,0.0
25,12,3.7,1.4944341180973264,1.2999999999999998
25,13,4.9,0.31622776601683794,1.8000000000000003
25,14,4.8,0.4216370213557839,1.5999999999999996
25,15,5.0,0.0,5.0
25,16,4.3,0.48304589153964794,0.09999999999999964
25,17,4.9,0.31622776601683794,0.09999999999999964
25,18,5.0,0.0,3.7
25,19,5.0,0.0,1.0
25,20,5.0,0.0,4.5
25,21,5.0,0.0,0.20000000000000018
25,22,5.0,0.0,0.0
25,23,5.0,0.0,2.6
25,24,5.0,0.0,3.2
25,25,4.9,0.31622776601683794,4.9
25,26,4.6,0.9660917830792959,4.5
25,27,0.2,0.6324555320336759,4.1
25,28,4.2,0.4216370213557839,2.3000000000000003
25,29,5.0,0.0,1.9
25,30,5.0,0.0,1.1
26,1,4.7,0.48304589153964794,0.2999999999999998
26,2,5.0,0.0,0.0
26,3,2.9,0.31622776601683794,1.4
26,4,3.8,0.4216370213557839,2.6999999999999997
26,5,3.6,0.5163977794943223,1.9000000000000001
26,6,5.0,0.0,0.0
26,7,5.0,0.0,0.0
26,8,4.0,0.0,1.2000000000000002
26,9,3.2,0.6324555320336759,2.0
26,10,3.1,0.31622776601683794,1.0
26,11,5.0,0.0,0.0
26,12,5.0,0.0,0.0
26,13,4.0,0.0,0.8999999999999999
26,14,4.0,0.0,0.7999999999999998
26,15,2.1,0.31622776601683794,2.1
26,16,4.8,0.4216370213557839,0.5999999999999996
26,17,5.0,0.0,0.0
26,18,4.7,0.48304589153964794,3.4000000000000004
26,19,4.0,0.0,0.0
26,20,2.2,0.6324555320336759,1.7000000000000002
26,21,5.0,0.0,0.20000000000000018
26,22,4.2,0.4216370213557839,0.7999999999999998
26,23,4.0,0.0,1.6
26,24,3.5,0.5270462766947299,1.7
26,25,2.0,0.816496580927726,2.0
26,26,2.4,0.966091783079296,2.3
26,27,3.7,0.48304589153964794,0.5999999999999996
26,28,2.0,0.0,0.10000000000000009
26,29,4.0,0.0,0.8999999999999999
26,30,4.0,0.0,0.10000000000000009
27,1,4.9,0.31622776601683794,0.09999999999999964
27,2,5.0,0.0,0.0
27,3,1.2,0.6324555320336759,0.30000000000000004
27,4,1.5,0.5270462766947299,0.3999999999999999
27,5,1.2,0.4216370213557839,0.5
27,6,5.0,0.0,0.0
27,7,5.0,0.0,0.0
27,8,4.7,0.48304589153964794,1.9000000000000004
27,9,1.5,0.5270462766947299,0.30000000000000004
27,10,1.8,0.4216370213557839,0.30000000000000004
27,11,5.0,0.0,0.0
27,12,5.0,0.0,0.0
27,13,4.2,0.4216370213557839,1.1
27,14,3.8,0.4216370213557839,0.5999999999999996
27,15,1.2,0.6324555320336759,1.2
27,16,5.0,0.0,0.7999999999999998
27,17,5.0,0.0,0.0
27,18,2.0,0.0,0.7
27,19,2.0,0.0,2.0
27,20,1.9,0.31622776601683794,1.4
27,21,5.0,0.0,0.20000000000000018
27,22,5.0,0.0,0.0
27,23,3.0,1.0540925533894598,0.6000000000000001
27,24,2.0,0.0,0.19999999999999996
27,25,1.6,0.5163977794943223,1.6
27,26,2.2,0.6324555320336759,2.1
27,27,5.0,0.0,0.7000000000000002
27,28,0.4,0.5163977794943223,1.5
27,29,0.5,0.5270462766947299,2.6
27,30,2.0,0.0,1.9
28,1,4.0,0.0,1.0
28,2,4.1,0.31622776601683794,0.9000000000000004
28,3,2.0,0.0,0.5
28,4,1.7,0.4830458915396479,0.5999999999999999
28,5,1.4,0.5163977794943223,0.30000000000000004
28,6,4.1,0.31622776601683794,0.9000000000000004
28,7,5.0,0.0,0.0
28,8,1.9,0.5676462121975467,0.8999999999999999
28,9,1.8,0.4216370213557839,0.6000000000000001
28,10,1.7,0.4830458915396479,0.40000000000000013
28,11,4.7,0.48304589153964794,0.2999999999999998
28,12,5.0,0.0,0.0
28,13,2.8,0.4216370213557839,0.30000000000000027
28,14,4.0,0.0,0.7999999999999998
28,15,0.1,0.31622776601683794,0.1
28,16,2.8,0.4216370213557839,1.4000000000000004
28,17,4.9,0.31622776601683794,0.09999999999999964
28,18,3.9,0.31622776601683794,2.5999999999999996
28,19,4.0,0.0,0.0
28,20,0.4,0.5163977794943222,0.09999999999999998
28,21,3.8,0.4216370213557839,1.0
28,22,4.8,0.4216370213557839,0.20000000000000018
28,23,2.5,0.7071067811865476,0.10000000000000009
28,24,3.2,0.6324555320336759,1.4000000000000001
28,25,0.3,0.6749485577105528,0.3
28,26,1.2,0.7888106377466155,1.0999999999999999
28,27,0.0,0.0,4.3
28,28,1.7,0.48304589153964794,0.19999999999999996
28,29,2.0,0.4714045207910317,1.1
28,30,4.0,0.0,0.10000000000000009
29,1,2.0,0.4714045207910317,3.0
29,2,2.4,0.5163977794943223,2.6
29,3,0.9,0.5676462121975467,0.6
29,4,1.2,0.42163702135578396,0.09999999999999987
29,5,1.1,0.5676462121975467,0.5999999999999999
29,6,3.1,0.9944289260117533,1.9
29,7,3.3,0.9486832980505138,1.7000000000000002
29,8,3.3,0.9486832980505138,0.5
29,9,1.4,0.5163977794943223,0.19999999999999996
29,10,1.2,0.42163702135578396,0.9000000000000001
29,11,1.2,0.6324555320336759,3.8
29,12,2.8,1.7511900715418263,2.2
29,13,1.8,0.6324555320336759,1.3
29,14,3.0,0.4714045207910317,0.20000000000000018
29,15,0.0,0.0,0.0
29,16,3.8,0.4216370213557839,0.40000000000000036
29,17,4.9,0.31622776601683794,0.09999999999999964
29,18,3.7,0.48304589153964794,2.4000000000000004
29,19,3.4,0.6992058987801011,0.6000000000000001
29,20,2.0,0.0,1.5
29,21,5.0,0.0,0.20000000000000018
29,22,3.9,0.31622776601683794,1.1
29,23,2.8,0.7888106377466155,0.3999999999999999
29,24,1.8,0.6324555320336759,0.0
29,25,0.0,0.0,0.0
29,26,2.0,0.0,1.9
29,27,3.8,0.6324555320336759,0.5
29,28,4.0,0.0,2.1
29,29,2.0,0.0,1.1
29,30,2.7,0.48304589153964794,1.1999999999999997
30,1,3.0,0.0,2.0
30,2,5.0,0.0,0.0
30,3,1.5,0.7071067811865476,0.0
30,4,3.3,0.48304589153964794,2.1999999999999997
30,5,1.8,0.6324555320336759,0.10000000000000009
30,6,5.0,0.0,0.0
30,7,5.0,0.0,0.0
30,8,2.1,0.8755950357709131,0.6999999999999997
30,9,1.0,0.0,0.19999999999999996
30,10,0.7,0.6749485577105528,1.4000000000000001
30,11,3.7,0.48304589153964794,1.2999999999999998
30,12,5.0,0.0,0.0
30,13,1.3,0.674948557710553,1.8
30,14,3.0,0.0,0.20000000000000018
30,15,0.0,0.0,0.0
30,16,4.0,0.0,0.20000000000000018
30,17,5.0,0.0,0.0
30,18,3.9,0.31622776601683794,2.5999999999999996
30,19,5.0,0.0,1.0
30,20,2.0,0.0,1.5
30,21,5.0,0.0,0.20000000000000018
30,22,5.0,0.0,0.0
30,23,1.9,0.31622776601683794,0.5
30,24,0.0,0.0,1.8
30,25,1.8,0.4216370213557839,1.8
30,26,2.8,0.9189365834726815,2.6999999999999997
30,27,4.0,0.0,0.2999999999999998
30,28,2.3,0.48304589153964794,0.3999999999999999
30,29,3.8,0.4216370213557839,0.6999999999999997
30,30,3.8,0.4216370213557839,0.10000000000000009
31,1,5.0,0.0,0.0
31,2,5.0,0.0,0.0
31,3,2.3,0.48304589153964794,0.7999999999999998
31,4,3.0,0.0,1.9
31,5,3.8,0.4216370213557839,2.0999999999999996
31,6,5.0,0.0,0.0
31,7,5.0,0.0,0.0
31,8,4.0,0.0,1.2000000000000002
31,9,2.7,0.48304589153964794,1.5000000000000002
31,10,3.3,0.48304589153964794,1.1999999999999997
31,11,5.0,0.0,0.0
31,12,5.0,0.0,0.0
31,13,4.1,0.31622776601683794,0.9999999999999996
31,14,4.0,0.0,0.7999999999999998
31,15,0.7,0.4830458915396479,0.7
31,16,5.0,0.0,0.7999999999999998
31,17,5.0,0.0,0.0
31,18,3.0,0.0,1.7
31,19,4.0,0.0,0.0
31,20,1.8,0.42163702135578396,1.3
31,21,5.0,0.0,0.20000000000000018
31,22,4.0,0.0,1.0
31,23,2.0,0.4714045207910317,0.3999999999999999
31,24,1.7,0.48304589153964794,0.10000000000000009
31,25,0.2,0.42163702135578396,0.2
31,26,1.9,0.31622776601683794,1.7999999999999998
31,27,4.2,0.4216370213557839,0.09999999999999964
31,28,1.9,0.31622776601683794,0.0
31,29,1.9,0.31622776601683794,1.2000000000000002
31,30,4.0,0.0,0.10000000000000009
32,1,4.4,0.5163977794943222,0.5999999999999996
32,2,4.7,0.48304589153964794,0.2999999999999998
32,3,1.1,0.31622776601683794,0.3999999999999999
32,4,1.3,0.48304589153964794,0.19999999999999996
32,5,0.9,0.8755950357709131,0.7999999999999999
32,6,4.7,0.48304589153964794,0.2999999999999998
32,7,5.0,0.0,0.0
32,8,2.6,0.5163977794943223,0.19999999999999973
32,9,1.5,0.5270462766947299,0.30000000000000004
32,10,1.2,0.4216370213557839,0.9000000000000001
32,11,4.9,0.31622776601683794,0.09999999999999964
32,12,5.0,0.0,0.0
32,13,2.3,0.48304589153964794,0.8000000000000003
32,14,3.3,0.48304589153964794,0.09999999999999964
32,15,0.0,0.0,0.0
32,16,3.8,0.4216370213557839,0.40000000000000036
32,17,5.0,0.0,0.0
32,18,3.4,0.5163977794943223,2.0999999999999996
32,19,2.4,0.5163977794943223,1.6
32,20,1.8,0.6324555320336759,1.3
32,21,4.8,0.4216370213557839,0.0
32,22,4.0,0.0,1.0
32,23,2.5,0.5270462766947299,0.10000000000000009
32,24,1.0,0.9428090415820634,0.8
32,25,0.0,0.0,0.0
32,26,2.0,0.0,1.9
32,27,4.0,0.0,0.2999999999999998
32,28,1.8,0.42163702135578396,0.09999999999999987
32,29,2.0,0.0,1.1
32,30,3.2,0.6324555320336759,0.6999999999999997
33,1,4.4,0.5163977794943222,0.5999999999999996
33,2,4.1,0.31622776601683794,0.9000000000000004
33,3,1.8,0.42163702135578396,0.30000000000000004
33,4,1.9,0.31622776601683794,0.7999999999999998
33,5,1.8,0.42163702135578396,0.10000000000000009
33,6,4.4,0.5163977794943222,0.5999999999999996
33,7,4.1,0.31622776601683794,0.9000000000000004
33,8,4.0,0.0,1.2000000000000002
33,9,1.9,0.31622776601683794,0.7
33,10,2.2,0.4216370213557839,0.10000000000000009
33,11,5.0,0.0,0.0
33,12,4.7,0.48304589153964794,0.2999999999999998
33,13,3.9,0.31622776601683794,0.7999999999999998
33,14,3.6,0.5163977794943223,0.3999999999999999
33,15,1.0,0.4714045207910317,1.0
33,16,4.1,0.31622776601683794,0.10000000000000053
33,17,4.9,0.31622776601683794,0.09999999999999964
33,18,3.2,0.4216370213557839,1.9000000000000001
33,19,2.1,0.31622776601683794,1.9
33,20,1.9,0.31622776601683794,1.4
33,21,5.0,0.0,0.20000000000000018
33,22,4.0,0.0,1.0
33,23,3.4,0.5163977794943223,1.0
33,24,1.8,0.42163702135578396,0.0
33,25,1.0,0.0,1.0
33,26,2.0,0.0,1.9
33,27,4.0,0.0,0.2999999999999998
33,28,1.9,0.31622776601683794,0.0
33,29,2.0,0.0,1.1
33,30,3.2,0.6324555320336759,0.6999999999999997
34,1,3.5,0.5270462766947299,1.5
34,2,3.4,0.5163977794943223,1.6
34,3,1.8,0.4216370213557839,0.30000000000000004
34,4,1.4,0.8432740427115678,0.2999999999999998
34,5,3.8,0.4216370213557839,2.0999999999999996
34,6,3.8,0.6324555320336759,1.2000000000000002
34,7,4.1,0.31622776601683794,0.9000000000000004
34,8,3.3,0.6749485577105528,0.5
34,9,3.0,0.0,1.8
34,10,2.9,0.5676462121975467,0.7999999999999998
34,11,4.4,0.5163977794943222,0.5999999999999996
34,12,3.9,0.8755950357709131,1.1
34,13,2.6,0.5163977794943223,0.5
34,14,4.0,0.0,0.7999999999999998
34,15,0.4,0.6992058987801011,0.4
34,16,4.8,0.4216370213557839,0.5999999999999996
34,17,5.0,0.0,0.0
34,18,4.8,0.4216370213557839,3.5
34,19,4.0,0.0,0.0
34,20,1.8,0.4216370213557839,1.3
34,21,5.0,0.0,0.20000000000000018
34,22,4.0,0.0,1.0
34,23,4.0,0.0,1.6
34,24,2.1,0.5676462121975467,0.30000000000000004
34,25,2.5,0.7071067811865476,2.5
34,26,4.7,0.9486832980505138,4.6000000000000005
34,27,4.0,0.0,0.2999999999999998
34,28,2.0,0.0,0.10000000000000009
34,29,2.3,0.6749485577105528,0.8000000000000003
34,30,3.0,0.6666666666666666,0.8999999999999999
35,1,5.0,0.0,0.0
35,2,4.7,0.48304589153964794,0.2999999999999998
35,3,1.5,0.5270462766947299,0.0
35,4,2.8,0.4216370213557839,1.6999999999999997
35,5,5.0,0.0,3.3
35,6,5.0,0.0,0.0
35,7,5.0,0.0,0.0
35,8,5.0,0.0,2.2
35,9,4.0,0.0,2.8
35,10,3.9,0.31622776601683794,1.7999999999999998
35,11,5.0,0.0,0.0
35,12,5.0,0.0,0.0
35,13,5.0,0.0,1.9
35,14,5.0,0.0,1.7999999999999998
35,15,4.1,0.5676462121975466,4.1
35,16,4.0,0.0,0.20000000000000018
35,17,5.0,0.0,0.0
35,18,3.1,0.31622776601683794,1.8
35,19,3.7,0.48304589153964794,0.2999999999999998
35,20,3.6,0.6992058987801011,3.1
35,21,5.0,0.0,0.20000000000000018
35,22,3.9,0.31622776601683794,1.1
35,23,3.8,0.4216370213557839,1.4
35,24,2.9,0.7378647873726218,1.0999999999999999
35,25,3.1,0.31622776601683794,3.1
35,26,5.0,0.0,4.9
35,27,4.0,0.0,0.2999999999999998
35,28,2.9,0.7378647873726218,1.0
35,29,2.4,0.5163977794943223,0.7000000000000002
35,30,4.0,0.0,0.10000000000000009
36,1,4.6,0.5163977794943222,0.40000000000000036
36,2,4.9,0.31622776601683794,0.09999999999999964
36,3,2.0,0.0,0.5
36,4,2.0,0.0,0.8999999999999999
36,5,2.3,0.48304589153964794,0.5999999999999999
36,6,4.7,0.48304589153964794,0.2999999999999998
36,7,5.0,0.0,0.0
36,8,4.0,0.0,1.2000000000000002
36,9,1.9,0.31622776601683794,0.7
36,10,4.0,0.4714045207910317,1.9
36,11,5.0,0.0,0.0
36,12,5.0,0.0,0.0
36,13,5.0,0.0,1.9
36,14,4.7,0.48304589153964794,1.5
36,15,1.3,0.9486832980505138,1.3
36,16,4.0,0.0,0.20000000000000018
36,17,4.9,0.31622776601683794,0.09999999999999964
36,18,2.9,0.5676462121975466,1.5999999999999999
36,19,3.4,0.8432740427115678,0.6000000000000001
36,20,3.2,0.9189365834726815,2.7
36,21,5.0,0.0,0.20000000000000018
36,22,4.1,0.31622776601683794,0.9000000000000004
36,23,2.7,0.48304589153964794,0.30000000000000027
36,24,2.1,0.5676462121975467,0.30000000000000004
36,25,1.7,0.48304589153964794,1.7
36,26,2.5,1.0801234497346435,2.4
36,27,4.0,0.0,0.2999999999999998
36,28,2.5,1.0801234497346435,0.6000000000000001
36,29,1.9,0.31622776601683794,1.2000000000000002
36,30,1.3,0.8232726023485646,2.5999999999999996
37,1,5.0,0.0,0.0
37,2,5.0,0.0,0.0
37,3,2.2,0.4216370213557839,0.7000000000000002
37,4,5.0,0.0,3.9
37,5,4.0,0.0,2.3
37,6,5.0,0.0,0.0
37,7,5.0,0.0,0.0
37,8,3.2,0.7888106377466155,0.40000000000000036
37,9,2.5,0.7071067811865476,1.3
37,10,2.9,0.31622776601683794,0.7999999999999998
37,11,5.0,0.0,0.0
37,12,5.0,0.0,0.0
37,13,3.4,0.5163977794943223,0.2999999999999998
37,14,5.0,0.0,1.7999999999999998
37,15,2.1,0.31622776601683794,2.1
37,16,5.0,0.0,0.7999999999999998
37,17,5.0,0.0,0.0
37,18,3.3,0.48304589153964794,1.9999999999999998
37,19,5.0,0.0,1.0
37,20,4.2,0.4216370213557839,3.7
37,21,5.0,0.0,0.20000000000000018
37,22,5.0,0.0,0.0
37,23,3.2,0.6324555320336759,0.8000000000000003
37,24,3.8,0.4216370213557839,1.9999999999999998
37,25,4.0,0.0,4.0
37,26,4.9,0.31622776601683794,4.800000000000001
37,27,5.0,0.0,0.7000000000000002
37,28,4.0,0.0,2.1
37,29,4.0,0.0,0.8999999999999999
37,30,4.6,0.5163977794943222,0.6999999999999997
38,1,5.0,0.0,0.0
38,2,5.0,0.0,0.0
38,3,2.8,0.4216370213557839,1.2999999999999998
38,4,1.7,0.48304589153964794,0.5999999999999999
38,5,1.9,0.31622776601683794,0.19999999999999996
38,6,5.0,0.0,0.0
38,7,5.0,0.0,0.0
38,8,4.7,0.48304589153964794,1.9000000000000004
38,9,1.5,0.5270462766947299,0.30000000000000004
38,10,3.0,0.6666666666666666,0.8999999999999999
38,11,5.0,0.0,0.0
38,12,5.0,0.0,0.0
38,13,4.4,0.5163977794943222,1.3000000000000003
38,14,3.8,0.4216370213557839,0.5999999999999996
38,15,2.0,0.0,2.0
38,16,4.3,0.48304589153964794,0.09999999999999964
38,17,5.0,0.0,0.0
38,18,3.8,0.4216370213557839,2.5
38,19,2.3,0.6749485577105528,1.7000000000000002
38,20,2.0,0.0,1.5
38,21,5.0,0.0,0.20000000000000018
38,22,5.0,0.0,0.0
38,23,4.0,0.0,1.6
38,24,2.1,0.31622776601683794,0.30000000000000004
38,25,2.1,0.31622776601683794,2.1
38,26,1.9,0.31622776601683794,1.7999999999999998
38,27,4.8,0.4216370213557839,0.5
38,28,2.0,0.0,0.10000000000000009
38,29,2.4,0.6992058987801011,0.7000000000000002
38,30,4.0,0.0,0.10000000000000009
39,1,4.0,0.0,1.0
39,2,5.0,0.0,0.0
39,3,4.7,0.48304589153964794,3.2
39,4,4.1,0.31622776601683794,2.9999999999999996
39,5,3.1,0.5676462121975467,1.4000000000000001
39,6,5.0,0.0,0.0
39,7,5.0,0.0,0.0
39,8,4.3,0.48304589153964794,1.5
39,9,3.0,0.0,1.8
39,10,2.2,0.6324555320336759,0.10000000000000009
39,11,4.6,0.5163977794943222,0.40000000000000036
39,12,5.0,0.0,0.0
39,13,3.9,0.31622776601683794,0.7999999999999998
39,14,5.0,0.0,1.7999999999999998
39,15,0.3,0.6749485577105528,0.3
39,16,4.0,0.0,0.20000000000000018
39,17,4.6,0.5163977794943222,0.40000000000000036
39,18,4.3,0.48304589153964794,3.0
39,19,4.6,0.5163977794943222,0.5999999999999996
39,20,1.8,0.6324555320336759,1.3
39,21,4.5,0.5270462766947299,0.2999999999999998
39,22,4.1,0.31622776601683794,0.9000000000000004
39,23,2.0,0.0,0.3999999999999999
39,24,1.7,0.48304589153964794,0.10000000000000009
39,25,1.3,0.8232726023485646,1.3
39,26,1.6,0.8432740427115679,1.5
39,27,4.0,0.0,0.2999999999999998
39,28,3.9,0.31622776601683794,2.0
39,29,4.0,0.0,0.8999999999999999
39,30,4.0,0.0,0.10000000000000009
40,1,3.5,0.5270462766947299,1.5
40,2,4.7,0.48304589153964794,0.2999999999999998
40,3,1.2,0.42163702135578396,0.30000000000000004
40,4,1.0,0.0,0.10000000000000009
40,5,1.3,0.8232726023485646,0.3999999999999999
40,6,5.0,0.0,0.0
40,7,4.0,0.0,1.0
40,8,2.4,0.6992058987801011,0.3999999999999999
40,9,1.0,0.4714045207910317,0.19999999999999996
40,10,1.1,0.31622776601683794,1.0
40,11,3.1,0.31622776601683794,1.9
40,12,5.0,0.0,0.0
40,13,2.0,0.0,1.1
40,14,4.1,0.31622776601683794,0.8999999999999995
40,15,0.0,0.0,0.0
40,16,3.6,0.5163977794943223,0.6000000000000001
40,17,5.0,0.0,0.0
40,18,2.9,0.31622776601683794,1.5999999999999999
40,19,3.0,0.0,1.0
40,20,0.9,0.7378647873726218,0.4
40,21,3.6,0.5163977794943223,1.1999999999999997
40,22,4.0,0.0,1.0
40,23,1.7,0.4830458915396479,0.7
40,24,1.7,0.4830458915396479,0.10000000000000009
40,25,0.0,0.0,0.0
40,26,2.0,0.0,1.9
40,27,4.0,0.0,0.2999999999999998
40,28,1.5,0.5270462766947299,0.3999999999999999
40,29,1.6,0.5163977794943223,1.5
40,30,2.2,0.4216370213557839,1.6999999999999997
41,1,5.0,0.0,0.0
41,2,5.0,0.0,0.0
41,3,2.3,0.6749485577105528,0.7999999999999998
41,4,3.2,0.4216370213557839,2.1
41,5,4.2,0.4216370213557839,2.5
41,6,5.0,0.0,0.0
41,7,5.0,0.0,0.0
41,8,4.1,0.31622776601683794,1.2999999999999998
41,9,1.4,0.5163977794943223,0.19999999999999996
41,10,3.1,0.31622776601683794,1.0
41,11,5.0,0.0,0.0
41,12,5.0,0.0,0.0
41,13,4.0,0.0,0.8999999999999999
41,14,4.0,0.0,0.7999999999999998
41,15,5.0,0.0,5.0
41,16,5.0,0.0,0.7999999999999998
41,17,5.0,0.0,0.0
41,18,2.9,0.31622776601683794,1.5999999999999999
41,19,4.0,0.0,0.0
41,20,2.1,0.31622776601683794,1.6
41,21,5.0,0.0,0.20000000000000018
41,22,5.0,0.0,0.0
41,23,4.1,0.31622776601683794,1.6999999999999997
41,24,2.5,0.7071067811865476,0.7
41,25,3.1,0.5676462121975467,3.1
41,26,4.0,0.816496580927726,3.9
41,27,4.0,0.0,0.2999999999999998
41,28,1.9,0.31622776601683794,0.0
41,29,1.8,0.42163702135578396,1.3
41,30,4.0,0.0,0.10000000000000009
42,1,3.9,0.31622776601683794,1.1
42,2,4.1,0.31622776601683794,0.9000000000000004
42,3,1.8,0.4216370213557839,0.30000000000000004
42,4,3.1,0.31622776601683794,2.0
42,5,1.9,0.31622776601683794,0.19999999999999996
42,6,4.2,0.4216370213557839,0.7999999999999998
42,7,4.6,0.5163977794943222,0.40000000000000036
42,8,4.0,0.0,1.2000000000000002
42,9,2.0,0.0,0.8
42,10,1.9,0.31622776601683794,0.20000000000000018
42,11,4.4,0.5163977794943222,0.5999999999999996
42,12,5.0,0.0,0.0
42,13,3.3,0.48304589153964794,0.19999999999999973
42,14,4.3,0.48304589153964794,1.0999999999999996
42,15,0.8,0.7888106377466155,0.8
42,16,4.0,0.0,0.20000000000000018
42,17,5.0,0.0,0.0
42,18,3.6,0.5163977794943223,2.3
42,19,4.0,0.0,0.0
42,20,2.8,0.6324555320336759,2.3
42,21,5.0,0.0,0.20000000000000018
42,22,4.0,0.0,1.0
42,23,3.7,0.48304589153964794,1.3000000000000003
42,24,1.4,0.9660917830792959,0.40000000000000013
42,25,1.4,0.6992058987801011,1.4
42,26,4.1,0.8755950357709131,3.9999999999999996
42,27,3.3,0.6749485577105528,1.0
42,28,4.0,0.0,2.1
42,29,3.2,0.6324555320336759,0.10000000000000009
42,30,3.5,0.5270462766947299,0.3999999999999999
43,1,3.6,0.5163977794943223,1.4
43,2,5.0,0.0,0.0
43,3,2.2,0.4216370213557839,0.7000000000000002
43,4,3.1,0.31622776601683794,2.0
43,5,2.0,0.0,0.30000000000000004
43,6,5.0,0.0,0.0
43,7,5.0,0.0,0.0
43,8,4.2,0.4216370213557839,1.4000000000000004
43,9,2.9,0.31622776601683794,1.7
43,10,1.9,0.31622776601683794,0.20000000000000018
43,11,4.7,0.48304589153964794,0.2999999999999998
43,12,5.0,0.0,0.0
43,13,3.0,0.0,0.10000000000000009
43,14,4.4,0.5163977794943222,1.2000000000000002
43,15,0.8,0.42163702135578396,0.8
43,16,3.7,0.48304589153964794,0.5
43,17,4.6,0.5163977794943222,0.40000000000000036
43,18,3.0,0.0,1.7
43,19,4.0,0.0,0.0
43,20,1.3,0.8232726023485646,0.8
43,21,3.7,0.48304589153964794,1.0999999999999996
43,22,4.1,0.31622776601683794,0.9000000000000004
43,23,2.0,0.0,0.3999999999999999
43,24,2.2,0.4216370213557839,0.40000000000000013
